id,fdc_id,nutrient_id,amount,data_points,derivation_id,component,unit,data_type,food_item,food_category_id,publication_date
2259096,331897,1166,0.18,5.0,1.0,Riboflavin,MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259144,331897,2020,0.019,,4.0,PUFA 20:3 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259062,331897,1272,0.005,5.0,1.0,PUFA 22:6 n-3 (DHA),G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259148,331897,2025,0.005,,4.0,PUFA 22:6 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259115,331897,1259,0.001,5.0,1.0,SFA 4:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259063,331897,1273,0.007,5.0,1.0,SFA 22:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259101,331897,1051,69.9,6.0,1.0,Water,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259072,331897,1317,0.0,5.0,1.0,MUFA 22:1 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259069,331897,1312,0.002,5.0,1.0,MUFA 24:1 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259125,331897,1293,1.24,,4.0,"Fatty acids, total polyunsaturated",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259097,331897,1178,0.41,5.0,1.0,Vitamin B-12,UG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259081,331897,1062,652.0,,49.0,Energy,kJ,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259061,331897,1264,0.03,5.0,1.0,SFA 14:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259116,331897,1260,0.001,5.0,1.0,SFA 6:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259090,331897,1112,0.1,1.0,1.0,Vitamin D3 (cholecalciferol),UG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259114,331897,1175,0.372,5.0,1.0,Vitamin B-6,MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259104,331897,1095,2.54,5.0,1.0,"Zinc, Zn",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259143,331897,2018,0.055,,4.0,PUFA 18:3 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259091,331897,1114,0.1,,4.0,Vitamin D (D2 + D3),UG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259088,331897,1105,7.0,1.0,1.0,Retinol,UG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259057,331897,1257,0.03,,4.0,"Fatty acids, total trans",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259060,331897,1263,0.003,5.0,1.0,SFA 12:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259067,331897,1301,0.0,5.0,1.0,SFA 24:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259134,331897,1406,0.019,5.0,1.0,PUFA 20:3 n-6,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259084,331897,1091,184.0,5.0,1.0,"Phosphorus, P",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259122,331897,1276,0.0,5.0,1.0,PUFA 18:4,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259079,331897,1003,23.9,,49.0,Protein,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259082,331897,1089,0.94,5.0,1.0,"Iron, Fe",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259119,331897,1266,0.346,5.0,1.0,SFA 18:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259150,331897,1085,5.23,,4.0,Total fat (NLEA),G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259105,331897,1103,27.9,5.0,1.0,"Selenium, Se",UG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259056,331897,1253,127.0,5.0,1.0,Cholesterol,MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259077,331897,1405,0.0,5.0,1.0,PUFA 20:3 n-3,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259149,331897,2026,0.01,,4.0,PUFA 20:2 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259135,331897,1002,3.83,6.0,1.0,Nitrogen,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259142,331897,2016,1.06,,4.0,PUFA 18:2 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259058,331897,1258,1.6,,4.0,"Fatty acids, total saturated",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259099,331897,1005,0.0,,49.0,"Carbohydrate, by difference",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259141,331897,2012,0.023,,4.0,MUFA 20:1 c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259129,331897,1306,0.008,5.0,1.0,TFA 18:2 t not further defined,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259094,331897,1131,0.0,1.0,1.0,"Tocotrienol, delta",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259071,331897,1316,1.05,5.0,1.0,"PUFA 18:2 n-6 c,c",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259146,331897,2023,0.004,,4.0,PUFA 20:5c,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259107,331897,1110,2.0,1.0,1.0,"Vitamin D (D2 + D3), International Units",IU,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259086,331897,1098,0.063,5.0,1.0,"Copper, Cu",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259093,331897,1130,0.05,1.0,1.0,"Tocotrienol, gamma",MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259080,331897,1007,0.98,6.0,1.0,Ash,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259130,331897,1311,0.006,5.0,1.0,PUFA 18:2 CLAs,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259066,331897,1300,0.006,5.0,1.0,SFA 17:0,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259121,331897,1271,0.088,5.0,1.0,PUFA 20:4,G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259112,331897,1167,5.05,5.0,1.0,Niacin,MG,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259074,331897,1329,0.021,,4.0,"Fatty acids, total trans-monoenoic",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259138,331897,1330,0.008,,4.0,"Fatty acids, total trans-dienoic",G,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
13338545,331897,2047,149.0,,1.0,Energy (Atwater General Factors),KCAL,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
13338447,331897,2048,156.0,,49.0,Energy (Atwater Specific Factors),KCAL,foundation_food,"Chicken, broilers or fryers, drumstick, meat only, cooked, braised",5.0,4/1/2019
2259568,331960,1089,0.49,6.0,1.0,"Iron, Fe",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259530,331960,1095,0.96,6.0,1.0,"Zinc, Zn",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259595,331960,2010,0.002,,4.0,MUFA 17:1 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259596,331960,2012,0.018,,4.0,MUFA 20:1 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259536,331960,1129,0.0,2.0,1.0,"Tocotrienol, beta",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259540,331960,1406,0.021,6.0,1.0,PUFA 20:3 n-6,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259562,331960,1301,0.0,6.0,1.0,SFA 24:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259532,331960,1109,0.33,2.0,1.0,Vitamin E (alpha-tocopherol),MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259572,331960,1098,0.044,6.0,1.0,"Copper, Cu",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259600,331960,2022,0.086,,4.0,PUFA 20:4c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259559,331960,1278,0.004,6.0,1.0,PUFA 20:5 n-3 (EPA),G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259557,331960,1272,0.007,6.0,1.0,PUFA 22:6 n-3 (DHA),G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259604,331960,2026,0.011,,4.0,PUFA 20:2 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259543,331960,1293,0.766,,4.0,"Fatty acids, total polyunsaturated",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259571,331960,1093,47.0,6.0,1.0,"Sodium, Na",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259584,331960,1333,0.0,6.0,1.0,MUFA 15:1,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259569,331960,1090,32.0,6.0,1.0,"Magnesium, Mg",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259539,331960,1321,0.0,6.0,1.0,"PUFA 18:3 n-6 c,c,c",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259519,331960,1265,0.746,6.0,1.0,SFA 16:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259567,331960,1062,695.0,,49.0,Energy,kJ,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259605,331960,1085,3.05,,4.0,Total fat (NLEA),G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259541,331960,1277,0.018,6.0,1.0,MUFA 20:1,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259598,331960,2018,0.026,,4.0,PUFA 18:3 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259587,331960,1409,0.0,6.0,1.0,PUFA 18:3i,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259603,331960,2025,0.007,,4.0,PUFA 22:6 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259529,331960,1092,343.0,6.0,1.0,"Potassium, K",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259592,331960,1002,5.13,6.0,1.0,Nitrogen,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259548,331960,1311,0.001,6.0,1.0,PUFA 18:2 CLAs,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259525,331960,1005,0.0,,49.0,"Carbohydrate, by difference",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259555,331960,1263,0.005,6.0,1.0,SFA 12:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259523,331960,1276,0.0,6.0,1.0,PUFA 18:4,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259573,331960,1101,0.012,6.0,1.0,"Manganese, Mn",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259565,331960,1003,32.1,,49.0,Protein,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259577,331960,1165,0.098,3.0,1.0,Thiamin,MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259534,331960,1126,0.07,2.0,1.0,"Tocopherol, gamma",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259547,331960,1306,0.002,6.0,1.0,TFA 18:2 t not further defined,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259564,331960,1312,0.0,6.0,1.0,MUFA 24:1 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259578,331960,1166,0.187,3.0,1.0,Riboflavin,MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259550,331960,1178,0.2,3.0,1.0,Vitamin B-12,UG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259524,331960,1004,3.24,6.0,1.0,Total lipid (fat),G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259516,331960,1259,0.0,6.0,1.0,SFA 4:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259575,331960,1130,0.0,2.0,1.0,"Tocotrienol, gamma",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259545,331960,1304,0.011,6.0,1.0,TFA 18:1 t,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259583,331960,1329,0.011,,4.0,"Fatty acids, total trans-monoenoic",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259602,331960,2024,0.01,,4.0,PUFA 22:5 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259574,331960,1127,0.01,2.0,1.0,"Tocopherol, delta",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259556,331960,1264,0.019,6.0,1.0,SFA 14:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259517,331960,1260,0.0,6.0,1.0,SFA 6:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259566,331960,1007,1.19,6.0,1.0,Ash,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259580,331960,1316,0.598,6.0,1.0,"PUFA 18:2 n-6 c,c",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259576,331960,1131,0.0,2.0,1.0,"Tocotrienol, delta",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259590,331960,1414,0.0,6.0,1.0,PUFA 20:3 n-9,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259591,331960,1334,0.0,6.0,1.0,PUFA 22:2,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259553,331960,1258,1.01,,4.0,"Fatty acids, total saturated",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259520,331960,1266,0.211,6.0,1.0,SFA 18:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259582,331960,1323,0.002,6.0,1.0,MUFA 17:1,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259527,331960,1051,65.3,6.0,1.0,Water,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259518,331960,1262,0.015,6.0,1.0,SFA 10:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259521,331960,1267,0.002,6.0,1.0,SFA 20:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259551,331960,1253,116.0,3.0,1.0,Cholesterol,MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259554,331960,1261,0.0,6.0,1.0,SFA 8:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259537,331960,1167,9.45,3.0,1.0,Niacin,MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259589,331960,1335,0.0,6.0,1.0,SFA 11:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259552,331960,1257,0.013,,4.0,"Fatty acids, total trans",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259560,331960,1280,0.01,6.0,1.0,PUFA 22:5 n-3 (DPA),G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259528,331960,1087,6.0,6.0,1.0,"Calcium, Ca",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259593,331960,1330,0.002,,4.0,"Fatty acids, total trans-dienoic",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259546,331960,1305,0.0,6.0,1.0,TFA 22:1 t,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259538,331960,1314,0.155,6.0,1.0,MUFA 16:1 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259585,331960,1404,0.026,6.0,1.0,"PUFA 18:3 n-3 c,c,c (ALA)",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259601,331960,2023,0.004,,4.0,PUFA 20:5c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259542,331960,1292,1.26,,4.0,"Fatty acids, total monounsaturated",G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259599,331960,2020,0.022,,4.0,PUFA 20:3 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259594,331960,2009,0.005,,4.0,MUFA 14:1 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259526,331960,1008,166.0,,49.0,Energy,KCAL,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259581,331960,1317,0.0,6.0,1.0,MUFA 22:1 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259522,331960,1271,0.086,6.0,1.0,PUFA 20:4,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259514,331960,1170,1.58,2.0,1.0,Pantothenic acid,MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259579,331960,1315,1.08,6.0,1.0,MUFA 18:1 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259515,331960,1175,0.921,3.0,1.0,Vitamin B-6,MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259533,331960,1125,0.0,2.0,1.0,"Tocopherol, beta",MG,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259544,331960,1299,0.004,6.0,1.0,SFA 15:0,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
2259597,331960,2016,0.599,,4.0,PUFA 18:2 c,G,foundation_food,"Chicken, broiler or fryers, breast, skinless, boneless, meat only, cooked, braised",5.0,4/1/2019
